is_Date,day,month,year,first_in_paros,is_First
True,6,8,,True,True
True,7,8,,True,True
True,8,8,,True,True
True,9,8,,True,True
True,15,8,,True,True
True,16,8,,True,True
True,17,8,,True,True
True,19,8,,True,True
True,20,8,,True,True
True,21,8,,True,True
True,22,8,,True,True
True,23,8,,True,True
True,5,9,,True,True
True,23,9,,True,True
True,24,9,,True,True
True,25,9,,True,True
True,26,9,,True,True
True,27,9,,True,True
True,28,9,,True,True
True,0,,,False,False
True,29,9,,True,True
True,0,,,False,False
True,,,-1,False,False
True,1,10,,True,True
True,2,10,,True,True
True,3,10,,True,True
True,5,10,,True,True
True,7,10,,True,True
True,8,10,,True,True
True,9,10,,True,True
True,10,10,,True,True
True,11,10,,True,True
True,15,10,,True,True
True,16,10,,True,True
True,17,10,,True,True
True,18,10,,True,True
True,19,10,,True,True
True,20,10,,True,True
True,21,10,,True,True
True,9,11,,True,True
True,,1,,True,False
True,12,11,,True,True
True,13,11,,True,True
True,14,11,,True,True
True,20,11,,True,True
True,20,11,,True,True
True,20,12,,True,True
True,21,12,,True,True
True,23,12,,True,True
True,25,12,,True,True
True,28,12,,True,True
True,30,12,,True,True
True,,,1804,True,True
True,3,1,,True,True
True,,,-1,True,False
True,7,1,,True,True
True,1,,,False,False
True,14,1,,True,True
True,17,1,,True,True
True,27,1,,True,True
True,5,2,,True,True
True,5,2,,False,False
True,1,,,True,True
True,12,10,,True,False
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,,,1917,True,False
True,,,1990,True,True
True,,,1991,False,False
True,0,,,True,False
True,-1,,,True,False
True,,,1990,True,False
True,,,1991,False,False
True,-1,,,True,False
True,0,,,True,False
True,0,,,False,False
True,,,1909,True,True
True,,,1929,False,False
True,,11,,False,False
True,,,1905,False,False
True,,,1917,True,False
True,,,1861,False,False
True,,,1919,True,False
True,,,1921,False,False
True,,,1937,True,False
True,,2,1937,False,False
True,,,1956,True,False
False,,,,True,True
True,,,1970,False,False
True,,9,1991,True,False
False,,,,True,True
True,,,1905,True,False
False,,,,True,True
True,,,1941,False,False
True,,,,False,False
True,22,6,,True,False
True,1,,,False,False
False,,,,False,False
True,,,1941,True,False
True,,,1937,True,False
True,,,1948,True,True
True,,,1933,True,False
True,,,1948,False,False
True,,,1948,False,False
True,,,1,True,False
True,,,1956,True,False
True,,,1950,True,True
False,,,,True,False
True,,,1985,True,False
True,,,,True,True
True,,,1917,False,False
True,,10,1917,False,False
False,,,,True,True
True,,3,1953,False,False
True,,2,1956,True,False
True,,,1970,True,False
True,,,1985,False,False
True,,,1985,True,False
True,,7,1956,True,True
True,,,1,False,False
True,,2,,False,False
True,1,9,1956,False,False
True,,,1956,True,False
True,,,1992,True,False
True,,,1,True,False
False,,,,True,False
True,,,1930,True,False
True,,,1930,True,False
True,,,1960,False,False
True,0,,,True,False
True,,,1915,True,False
True,,,1920,False,False
True,,1,1963,True,True
True,0,,,True,False
True,,,1966,True,True
True,,,1953,True,False
True,,,1930,True,False
True,,,1962,True,False
True,,,1964,True,True
True,,10,1967,True,False
True,,6,1967,True,False
True,,,1966,False,False
True,,,1950,True,False
True,0,,,True,False
True,0,,,True,False
True,,,1968,True,False
True,,6,1990,True,True
True,,,1973,True,False
True,,,1975,False,False
True,,,1973,True,True
True,,8,1975,False,False
True,6,11,1975,True,True
True,,,16,True,False
True,,7,1976,True,True
True,,,1992,True,False
True,1,1,1990,False,False
True,,,,True,False
True,,,1940,True,False
True,,,1963,False,False
True,,,1983,True,False
True,,,1983,False,False
True,11,11,1992,True,False
True,,,,True,True
True,0,,,False,False
True,0,,,True,False
True,-1,,,False,False
True,,10,1917,True,False
True,,,1983,True,False
True,,,1984,False,False
True,,,1985,False,False
True,,2,1986,False,False
True,7,11,,True,False
True,1,5,,False,False
True,,,1984,False,False
False,,,,True,True
True,,,1987,True,False
True,2,,,True,False
True,,,1988,True,True
True,,,1986,True,True
False,,,,True,False
True,,,1988,True,True
False,,,,False,False
True,,,1991,False,False
True,,6,1988,True,False
True,,5,1992,True,True
True,,4,1992,False,False
True,,4,1989,True,False
True,,,1989,False,False
True,,,1988,True,True
True,,,1986,True,False
True,,,1,False,False
True,,,1,False,False
True,,,4,False,False
True,,,1990,False,False
True,,,1980,True,False
True,,,2000,False,False
True,,,1991,False,False
True,-1,,,True,False
True,,,1990,True,True
True,-1,,,True,False
True,,7,1990,True,True
True,,,1990,True,False
True,,,1991,False,False
False,,,,True,True
True,,,1989,False,False
True,,8,1991,True,False
True,,3,1991,True,False
True,,,1991,True,False
True,,,1991,True,False
True,,,1991,True,False
True,,,1990,False,False
True,,8,1991,True,True
False,,,,True,True
True,10,4,1991,True,True
True,,,1985,True,True
True,,7,1991,False,False
False,,,,True,True
True,25,4,,True,True
False,,,,True,False
False,,,,False,False
True,,,6,True,True
True,7,4,1978,True,False
True,,,1956,True,False
True,0,,,True,False
True,0,,,True,False
True,0,,,False,False
True,1,,,True,False
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,,,1978,True,True
True,0,,,True,False
True,0,,,False,False
True,0,,,True,False
True,0,,,False,False
True,,,1985,True,True
True,,,1956,True,False
True,,,1983,True,False
True,0,,,True,True
True,,,-1,True,False
True,0,,,True,False
True,,,1961,True,False
True,,8,1939,True,False
True,,,1,True,False
True,,8,1940,False,False
True,,9,1941,True,True
True,,,2,False,False
True,,5,1941,True,True
True,,,1944,True,True
True,0,,,True,False
True,,9,1945,True,True
True,,,1951,True,True
True,0,,,True,True
True,,3,1953,False,False
True,,,1,True,False
True,,,1956,True,True
True,,1,,False,False
True,0,,,True,False
True,1,,,True,False
True,,,1,True,False
True,0,,,True,True
True,0,,,False,False
True,,8,,True,True
True,,,,True,False
True,1,,,True,False
True,,,1,True,True
True,,8,,True,False
True,1,,,True,False
True,,,,True,False
True,1,,,True,True
True,2,,,True,False
True,,,,True,False
True,1,,,True,False
True,,,,True,True
True,1,,,True,False
True,,,1960,True,True
True,0,,,True,True
True,,,1,True,True
True,,,1980,False,False
True,,8,1964,True,True
True,,,1964,True,False
True,0,,,True,True
True,,,1959,True,True
True,,,1930,True,True
True,,,1,True,True
True,,,1,False,False
True,,,1956,True,True
True,1,,,True,True
True,0,,,True,True
True,0,,,True,False
True,1,,,True,True
True,0,,,True,False
True,,,,True,True
True,,,,True,True
True,0,,,True,False
True,1,,,True,True
True,0,,,True,False
True,1,,,True,True
True,,,1980,True,True
True,0,,,True,True
True,1,5,1960,True,True
True,16,5,,False,False
True,,9,,True,True
True,,,1940,True,False
True,1,,,True,True
True,1,,,True,True
True,,9,1960,True,False
True,,,1956,True,True
True,1,,,True,False
True,-1,,,False,False
True,,,1,True,True
True,,,1959,True,True
True,,,1959,False,False
False,,,,True,False
True,,,1957,True,True
True,,,1959,True,True
True,1,,,True,False
True,1,,,True,True
True,,,1,True,False
True,,10,1962,True,True
True,,,1,False,False
True,,8,1963,False,False
True,22,11,1963,True,True
True,,,1950,True,True
True,,,1955,False,False
True,1,,,True,True
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,,,,True,False
True,,,,False,False
True,7,,,True,True
True,,,1958,True,False
True,,,1955,False,False
True,,4,1960,False,False
True,,,,True,True
True,1,,,True,False
True,,,1959,True,True
True,1,,,True,False
True,,,1959,True,True
True,,,1975,True,True
True,,,1940,False,False
True,1,,,True,False
True,,,1970,True,True
True,,,1965,True,False
True,0,,,True,False
False,,,,True,False
True,,,1974,False,False
True,,,1965,True,True
False,,,,True,True
True,,,1964,True,False
True,,,1965,True,True
True,,,1960,True,False
True,,1,1966,True,False
True,1,,,True,True
True,1,,,True,False
True,0,,,True,True
True,,,18,True,False
True,1,,,True,False
True,,6,1967,True,True
True,5,6,1967,True,False
False,,,,True,True
True,,,1968,True,True
True,,,,True,False
True,1,,,True,True
True,,,1972,True,False
True,-1,,,True,False
True,,,1968,True,True
True,0,,,True,False
True,,5,,True,True
True,,,,True,True
True,,5,,True,False
True,,,,True,True
True,,9,,True,True
True,,,1956,True,True
True,,,1945,True,False
True,,,1975,True,True
True,,1,,True,True
True,,1,,False,False
True,,1,,True,False
True,-1,,,True,False
True,,,1958,True,True
True,,,3,False,False
True,,,1971,False,False
True,,,1958,True,False
False,,,,False,False
True,,,1,True,False
True,1,,,True,True
True,0,,,True,False
True,,,,True,True
True,,,,True,True
True,1,,,True,False
True,0,,,True,True
True,,,1950,True,False
True,,,1982,False,False
True,,,1956,True,False
True,,12,,True,False
True,,,1960,True,True
True,,10,1964,True,False
True,,,1960,True,False
True,,,1961,True,False
True,,,1971,True,False
True,5,8,1971,False,False
True,,4,1972,True,True
True,1,,,True,False
True,,,1971,True,False
True,,5,1972,True,False
True,22,5,1972,True,True
True,,,1959,True,True
True,1,,,True,True
True,0,,,True,False
True,1,,,True,True
True,-1,,,True,False
True,1,,,True,True
True,,,1,True,True
True,,,1972,True,False
True,,,1,False,False
True,4,5,1973,True,False
True,0,,,True,False
True,1,,,True,True
True,,,,True,False
True,,2,1972,True,True
True,0,,,False,False
True,0,,,True,False
True,8,5,,True,True
True,1,,,False,False
True,0,,,True,False
True,0,,,True,False
True,,,2,False,False
True,,12,1973,False,False
True,16,6,1973,True,True
True,,,,True,False
True,,,,True,True
True,22,6,,True,True
True,,,1959,True,False
True,1,,,True,True
True,,,,True,True
True,,6,1974,True,True
True,,,-1,False,False
True,,,1972,False,False
True,,,1972,False,False
True,,,1973,True,False
True,,9,1973,True,False
True,,,1973,True,False
True,1,,,True,True
True,,,1943,True,True
True,,,1969,False,False
True,1,,,True,False
False,,,,True,True
True,21,11,,True,False
True,1,,,True,True
True,,,1974,True,True
True,,,1,False,False
True,,8,,True,False
True,,,1973,True,True
True,0,,,True,False
True,,6,1979,True,True
True,2,,,True,False
True,,,1961,True,True
True,,,1917,True,False
True,0,,,False,False
True,1,,,True,True
True,-1,,,True,False
True,1,,,True,False
True,0,,,True,False
True,,11,1956,True,True
True,,,1985,True,False
True,,,1990,True,False
True,8,9,1983,True,True
True,,,1975,True,True
True,,,,True,True
True,,,,True,False
True,0,,,True,True
True,,,1890,True,True
True,,,1939,True,True
True,,,1932,False,False
True,,,1936,False,False
True,,,,True,True
True,,,1958,True,True
True,1,,,True,False
True,,,1973,True,True
True,,,1972,True,False
True,,,,True,True
True,0,,,True,True
True,,,1959,True,True
True,,,1970,True,False
True,,,1990,True,True
True,,,1985,True,True
True,0,,,True,False
True,,,1985,True,True
True,0,,,True,False
True,0,,,True,False
True,,,1982,True,True
True,,,1987,True,True
True,,,1973,True,False
True,,,1974,False,False
True,3,12,1987,False,False
True,0,,,True,True
True,,,1986,True,False
True,1,1,,False,False
True,,12,1987,True,True
True,,,1956,True,True
True,,,1960,True,True
True,-1,,,True,False
True,0,,,True,True
True,,,,True,False
True,,,1958,True,True
True,,,1,True,False
True,,,,True,True
True,1,,,True,False
True,,,1987,True,True
True,,,1994,True,False
True,0,,,True,True
True,0,,,True,False
True,,,1990,True,True
True,0,,,True,True
True,,,1989,True,True
False,,,,True,False
True,,,1989,True,True
True,,,1945,False,False
True,,,1991,True,False
True,0,,,True,False
True,,,,False,False
False,,,,True,True
True,,,1989,True,True
False,,,,False,False
True,,8,1989,True,False
True,2,,,False,False
True,,,1958,True,False
True,,,2000,True,False
True,,,1989,True,True
True,,,1989,False,False
True,,,1989,True,False
True,,,1980,True,True
True,0,,,True,True
True,,,1989,True,False
True,,,1990,True,True
True,,,1994,True,False
True,0,,,False,False
True,,,1994,False,False
True,0,,,False,False
True,0,,,True,False
True,25,12,,True,False
True,7,1,,False,False
True,13,1,,False,False
True,25,12,,True,False
True,1,1,,True,False
True,14,1,1987,True,True
True,1,,,True,False
True,,,1979,True,True
True,,,8,True,False
True,15,1,1987,True,True
True,1,,,True,False
False,,,,True,False
True,,,1972,True,True
True,10,11,1982,True,True
True,11,11,1936,True,True
True,10,11,,False,False
True,,,2,True,True
True,,,1957,False,False
True,,,1961,True,False
False,,,,True,False
True,,,1,False,False
True,,,1967,True,True
True,1,,,True,False
True,,,,False,False
True,,,1972,True,True
True,,,3,False,False
True,,,1975,True,False
True,,,1975,True,False
True,,,1,True,True
True,,,1976,False,False
True,,,1979,True,True
True,,,1979,True,True
True,10,11,1982,True,True
True,,,1929,True,False
True,10,11,1982,True,True
True,15,11,,True,False
True,15,11,,True,True
True,0,,,False,False
True,,,,True,False
True,,,1987,True,False
True,0,,,True,False
True,,,1964,True,True
True,1,,,True,True
True,1,,,True,False
True,1,,,False,False
True,,,1979,False,False
True,0,,,True,True
True,,,1975,True,False
True,0,,,True,True
True,0,,,False,False
True,,,0,True,False
True,,,1,False,False
True,,,0,False,False
True,,,1,False,False
True,0,,,True,True
True,,,1986,True,True
False,,,,True,False
True,0,,,True,True
True,0,,,False,False
True,0,,,True,True
True,,,1979,True,True
True,,9,,False,False
True,,10,,False,False
False,,,,True,True
True,0,,,True,True
True,1,,,True,False
True,-1,,,True,False
True,,11,,False,False
True,26,11,1980,True,True
True,0,,,False,False
True,0,,,False,False
True,2,,,True,False
True,,,1981,True,False
True,,,1905,True,True
True,,,1981,True,False
True,,,-15,True,False
True,10,,,True,False
True,,,1970,True,True
True,23,2,1988,True,False
True,0,,,True,True
True,,,3,True,True
True,,,1,True,False
True,,,1970,True,True
True,0,,,False,False
True,1,,,False,False
True,0,,,True,True
True,0,,,True,False
True,,1,,True,False
True,0,,,False,False
True,0,,,True,True
False,,,,True,True
True,0,,,True,True
True,16,5,1985,True,True
True,23,12,1985,True,False
True,24,12,1985,False,False
True,,,1984,False,False
True,24,12,1985,True,False
True,,2,1990,True,True
True,29,8,1989,True,True
True,0,,,False,False
True,,,,False,False
True,,,1979,True,True
True,0,,,True,True
True,0,,,True,True
True,15,11,1987,True,False
True,,11,1989,True,True
True,25,11,1989,False,False
True,,,1968,False,False
True,0,,,True,True
True,,,1960,True,True
True,,,,True,False
True,,,,False,False
True,1,,,True,False
True,,,1822,True,True
True,,,1990,True,True
True,0,,,True,False
True,0,,,False,False
False,,,,False,False
True,7,8,1990,True,False
True,,,1988,True,True
True,,1,1991,True,False
True,,5,1990,True,False
True,,,1927,True,True
True,1,5,,False,False
True,,,1888,False,False
True,,,1921,True,False
True,,,1924,False,False
True,,,1926,False,False
True,,,1927,False,False
True,,,1931,False,False
True,,3,,True,True
True,,,-1,True,False
True,0,,,True,False
True,,,1936,True,True
True,,,0,False,False
True,,,1937,True,False
True,,,1968,True,False
True,,,1937,False,False
True,,,1941,True,False
True,,,1941,True,True
True,,,1943,True,False
True,,,1943,False,False
True,,,1941,False,False
True,1,,,False,False
True,1,9,,True,False
True,,11,,False,False
True,,,1945,True,False
True,,5,1945,True,False
True,,6,1946,True,True
True,,,1946,True,False
True,12,8,1946,True,False
True,12,8,,True,False
True,0,,,False,False
True,,,1946,True,False
True,,7,,True,True
True,30,9,1949,True,False
True,,,1,True,False
True,,,1948,True,False
True,1,1,,False,False
True,,,1948,True,False
True,1,,,False,False
True,1,,,False,False
True,30,9,1949,True,True
True,1,,,True,False
True,25,12,,False,False
True,,,1951,True,True
True,,1,,True,False
True,,,1952,True,False
True,,,1953,True,False
True,,,1954,True,False
True,,,1954,False,False
True,17,2,1954,True,True
True,7,,,True,False
True,,,1955,False,False
True,,,1958,False,False
True,,,1968,False,False
True,17,2,1954,True,False
True,0,,,True,False
True,17,2,1954,False,False
True,1,,,False,False
True,,0,,False,False
True,28,5,1966,True,False
True,1,,,True,False
True,15,11,2004,True,True
True,31,10,,False,False
False,,,,True,True
True,12,4,1961,False,False
True,,,1939,True,False
True,,,1960,True,False
True,0,,,True,False
True,,,1962,False,False
True,,,0,True,False
True,0,,,False,False
True,1000,,,True,False
False,,,,True,False
True,3,9,1914,True,False
True,,,1889,True,False
True,,,1887,False,False
True,,,1905,True,False
True,,,1907,False,False
True,,,1908,False,False
True,,,1911,False,False
True,,,1914,False,False
False,,,,False,False
True,,,1951,False,False
True,,,1924,True,False
True,,,1932,False,False
False,,,,True,False
True,1,,,True,False
True,,8,1929,True,True
True,,,1932,True,True
True,0,,,True,False
True,1,,,False,False
True,,,1934,True,False
False,,,,True,True
True,,,0,True,False
True,,,1935,True,False
True,1,,,True,True
True,,,1938,True,False
True,0,,,True,True
True,7,,,False,False
True,3,9,1938,True,False
True,1,,,True,True
True,7,,,True,False
True,4,1,1939,True,False
True,,,1939,True,True
True,,8,,False,False
True,1,,,True,False
True,4,1,1939,False,False
True,,,-1,True,False
True,1,,,True,False
False,,,,True,False
True,1,9,,True,False
